customer_id,age,gender,country,tenure_months,monthly_charges,total_charges,contract_type,payment_method,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,num_service_calls,days_since_last_interaction,churn
CUST_001726,61,Female,France,12,98.31,1284.92,Month-to-month,Credit card,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,4,40,Yes
CUST_001727,36,Other,Germany,72,83.43,5977.89,One year,Electronic check,Yes,No,No,No,No internet service,No,Yes,No,Yes,2,48,Yes
CUST_001728,57,Other,USA,1,50.71,51.69,One year,Bank transfer,No,No,DSL,No,No,No,Yes,No,Yes,1,1,Yes
CUST_001729,50,Male,UK,60,68.21,4024.74,Month-to-month,Mailed check,No,Yes,Fiber optic,No,No,No,No,Yes,No,3,19,Yes
CUST_001730,72,Female,USA,17,57.82,1064.84,Month-to-month,Bank transfer,Yes,No,DSL,No,No,No,Yes,No,No internet service,2,127,Yes
CUST_001731,41,Male,UK,31,106.52,3244.03,Month-to-month,Credit card,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,2,47,Yes
CUST_001732,39,Male,Canada,11,54.07,673.26,Month-to-month,Credit card,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,1,13,Yes
CUST_001733,44,Female,UK,12,67.47,805.5,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,2,10,Yes
CUST_001734,40,Female,France,42,69.23,2905.99,Two year,Credit card,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,2,36,No
CUST_001735,56,Male,Germany,45,35.99,1470.62,Month-to-month,Mailed check,Yes,No,No,No internet service,Yes,No internet service,No,No,No,4,4,Yes
CUST_001736,20,Other,USA,5,60.18,306.87,Two year,Mailed check,Yes,No,No,No,No,No internet service,No,Yes,No,3,64,Yes
CUST_001737,29,Male,Germany,4,60.58,127.76,Month-to-month,Bank transfer,No,No,No,No internet service,No,No internet service,Yes,Yes,No,1,2,Yes
CUST_001738,28,Other,UK,13,99.42,1298.63,Two year,Credit card,Yes,No,No,No,Yes,No,No,No,Yes,2,24,Yes
CUST_001739,59,Other,USA,46,69.88,3408.39,Two year,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,1,56,Yes
CUST_001740,70,Female,USA,7,55.54,249.84,Two year,Credit card,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2,38,Yes
CUST_001741,43,Female,UK,21,61.37,1274.12,Month-to-month,Electronic check,No,Yes,No,Yes,No,No,Yes,No,Yes,0,19,Yes
CUST_001742,42,Male,USA,24,63.33,1456.27,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,1,7,Yes
CUST_001743,46,Other,USA,30,64.03,1816.78,One year,Credit card,No,No,No,No,No,No,No,No,No,4,27,Yes
CUST_001744,62,Other,UK,16,88.19,1331.85,Two year,Bank transfer,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,1,101,Yes
CUST_001745,31,Male,USA,10,89.47,1041.76,Two year,Electronic check,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,0,3,Yes
CUST_001746,48,Male,Canada,68,40.23,2909.45,Month-to-month,Mailed check,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,1,0,Yes
CUST_001747,59,Male,USA,18,91.7,1545.95,Two year,Credit card,Yes,No,No,No,No,No,Yes,Yes,No,0,16,Yes
CUST_001748,52,Female,France,26,83.78,2218.47,Two year,Mailed check,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,2,26,Yes
CUST_001749,47,Male,UK,8,63.68,417.56,One year,Electronic check,Yes,No,No,No,Yes,No,No,Yes,No internet service,0,13,Yes
CUST_001750,60,Male,France,22,28.15,551.49,Month-to-month,Mailed check,No,No,DSL,Yes,No,No,Yes,No,No,0,37,No
CUST_001751,18,Other,USA,5,70.32,146.66,Two year,Credit card,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,22,Yes
CUST_001752,55,Male,Canada,5,56.15,493.94,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,Yes,No,No,No,No,2,12,Yes
CUST_001753,35,Other,UK,25,78.87,2081.63,Two year,Bank transfer,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,47,No
CUST_001754,18,Other,France,14,81.17,1071.14,Two year,Credit card,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,3,3,Yes
CUST_001755,52,Female,USA,22,97.98,2183.98,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No internet service,No,No,No internet service,2,1,Yes
CUST_001756,65,Male,USA,6,38.47,190.82,One year,Bank transfer,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,3,1,Yes
CUST_001757,42,Male,Germany,18,118.46,2226.86,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,0,50,Yes
CUST_001758,59,Other,USA,11,87.38,927.08,Two year,Electronic check,Yes,No,DSL,No,No,Yes,No,No,No,3,48,Yes
CUST_001759,69,Female,UK,18,82.86,1471.94,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No,No,No,Yes,2,53,Yes
CUST_001760,64,Female,USA,6,112.91,611.26,Month-to-month,Credit card,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,3,10,Yes
CUST_001761,69,Male,Germany,25,72.95,1884.04,Two year,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,3,20,Yes
CUST_001762,56,Other,Australia,32,90.84,3127.85,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,No,No,No,No,2,11,Yes
CUST_001763,46,Male,UK,6,69.24,387.04,One year,Electronic check,No,No,Fiber optic,Yes,No,No,No,No,Yes,0,26,Yes
CUST_001764,20,Male,France,7,86.02,572.57,Month-to-month,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,4,55,Yes
CUST_001765,41,Male,UK,21,94.04,1972.33,One year,Mailed check,Yes,No,No,Yes,Yes,No,Yes,No,No,2,0,Yes
CUST_001766,32,Male,UK,23,91.47,2129.9,One year,Credit card,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,1,25,Yes
CUST_001767,77,Other,Canada,24,27.2,622.91,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,2,6,Yes
CUST_001768,42,Female,Canada,22,54.65,1163.17,Two year,Electronic check,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No,2,61,Yes
CUST_001769,46,Male,France,9,94.3,856.91,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,1,94,Yes
CUST_001770,53,Male,USA,10,77.45,599.43,Month-to-month,Bank transfer,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,1,52,Yes
CUST_001771,45,Male,UK,5,63.76,264.08,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,No,No,No,Yes,No,1,1,Yes
CUST_001772,70,Male,USA,3,77.69,32.97,One year,Electronic check,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,1,10,Yes
CUST_001773,35,Female,UK,23,37.41,811.11,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,0,7,Yes
CUST_001774,47,Female,UK,1,84.66,0.0,Month-to-month,Mailed check,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,0,52,Yes
CUST_001775,33,Female,France,55,74.29,4148.45,Two year,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3,0,Yes
CUST_001776,25,Female,Canada,35,67.13,2276.07,Month-to-month,Electronic check,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,0,76,Yes
CUST_001777,35,Male,UK,38,60.53,2263.48,Month-to-month,Electronic check,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,3,26,Yes
CUST_001778,44,Other,USA,47,70.78,3111.71,Month-to-month,Credit card,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,1,40,Yes
CUST_001779,38,Female,Canada,10,58.14,683.67,Month-to-month,Electronic check,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,3,18,Yes
CUST_001780,34,Female,USA,37,56.9,1996.77,Month-to-month,Electronic check,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,3,36,Yes
CUST_001781,23,Male,Germany,3,109.72,280.9,Month-to-month,Bank transfer,Yes,Yes,No,Yes,No,No,No,No,No internet service,1,12,Yes
CUST_001782,43,Male,USA,1,25.34,103.15,Month-to-month,Bank transfer,No,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,2,32,Yes
CUST_001783,22,Male,USA,30,25.85,853.71,Month-to-month,Bank transfer,Yes,Yes,No,No,No,No,No internet service,No,Yes,0,16,Yes
CUST_001784,56,Male,Australia,1,84.54,0.0,Month-to-month,Bank transfer,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,0,80,Yes
CUST_001785,46,Other,USA,72,34.51,2537.17,One year,Mailed check,Yes,No,No,No,Yes,Yes,No,Yes,No,1,79,No
CUST_001786,23,Other,UK,22,18.25,286.63,One year,Mailed check,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,3,25,Yes
CUST_001787,40,Female,USA,28,90.36,2553.22,Month-to-month,Credit card,Yes,No phone service,DSL,No,No,No,No internet service,No,No,4,44,Yes
CUST_001788,33,Other,Canada,5,96.5,404.08,Two year,Bank transfer,Yes,No,Fiber optic,No,No,No,No,No,No,1,40,Yes
CUST_001789,49,Female,Canada,22,32.3,609.07,Two year,Bank transfer,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,2,36,No
CUST_001790,65,Female,USA,1,20.12,23.64,Two year,Electronic check,Yes,No,DSL,No,No,No,No,No,No,2,109,Yes
CUST_001791,18,Other,USA,36,34.53,1170.75,Month-to-month,Credit card,Yes,No,No,No internet service,Yes,No internet service,No,No,No,1,63,No
CUST_001792,46,Female,Germany,3,47.5,344.36,One year,Electronic check,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,2,41,Yes
CUST_001793,42,Male,USA,23,112.85,2533.72,Month-to-month,Bank transfer,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,3,2,Yes
CUST_001794,55,Female,Germany,5,54.26,152.09,Two year,Mailed check,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,0,13,Yes
CUST_001795,48,Male,USA,1,85.8,0.0,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,1,12,Yes
CUST_001796,33,Other,USA,13,83.04,1077.84,Month-to-month,Mailed check,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,3,21,Yes
CUST_001797,40,Other,Germany,3,98.06,305.38,Month-to-month,Bank transfer,No,No,No,No,Yes,No,Yes,No internet service,Yes,0,58,Yes
CUST_001798,33,Female,USA,26,49.35,1314.06,One year,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,2,33,Yes
CUST_001799,61,Male,Canada,5,64.75,414.88,One year,Mailed check,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,2,44,Yes
CUST_001800,45,Female,USA,8,59.52,309.07,Month-to-month,Credit card,Yes,No,DSL,No internet service,No,No,No,No,No,0,1,Yes
CUST_001801,73,Other,USA,16,78.45,1350.91,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,2,1,Yes
CUST_001802,44,Female,Australia,6,95.4,480.99,Two year,Electronic check,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,0,79,Yes
CUST_001803,34,Female,UK,9,118.75,1108.92,Two year,Mailed check,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,1,7,Yes
CUST_001804,22,Male,France,33,55.23,1994.84,One year,Credit card,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,0,47,No
CUST_001805,18,Other,USA,3,68.53,125.78,One year,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,1,23,Yes
CUST_001806,21,Female,Germany,1,86.67,2.7,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1,12,Yes
CUST_001807,49,Male,France,7,80.29,459.63,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,2,43,Yes
CUST_001808,52,Female,USA,11,107.88,1152.85,Month-to-month,Electronic check,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,1,100,Yes
CUST_001809,21,Male,France,15,62.3,1061.09,Month-to-month,Mailed check,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,2,8,Yes
CUST_001810,58,Male,Germany,9,55.06,384.15,One year,Credit card,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,0,13,Yes
CUST_001811,37,Female,USA,31,99.41,3032.25,Month-to-month,Electronic check,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,3,10,Yes
CUST_001812,47,Other,Germany,1,72.58,170.15,Month-to-month,Bank transfer,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,1,31,Yes
CUST_001813,69,Other,Germany,11,78.51,925.96,Month-to-month,Mailed check,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,0,38,Yes
CUST_001814,58,Male,USA,9,63.18,518.67,Month-to-month,Credit card,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,0,19,Yes
CUST_001815,40,Other,UK,20,88.18,1742.46,One year,Credit card,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,1,7,Yes
CUST_001816,31,Male,USA,67,43.37,2997.58,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,2,11,No
CUST_001817,18,Other,UK,14,53.54,907.78,Month-to-month,Bank transfer,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,4,41,Yes
CUST_001818,34,Female,France,72,18.25,1484.1,One year,Bank transfer,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,0,64,No
CUST_001819,41,Other,UK,7,49.31,483.16,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,0,21,Yes
CUST_001820,30,Male,Canada,1,88.29,21.28,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,8,Yes
CUST_001821,43,Male,USA,3,66.16,380.34,One year,Credit card,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,0,32,Yes
CUST_001822,46,Other,UK,10,41.9,345.13,Month-to-month,Mailed check,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,0,30,Yes
CUST_001823,41,Female,France,7,100.74,540.04,One year,Electronic check,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,3,71,Yes
CUST_001824,35,Male,UK,2,68.46,148.16,One year,Credit card,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,4,10,Yes
CUST_001825,47,Male,UK,11,107.34,1328.4,Month-to-month,Bank transfer,Yes,No,DSL,No,Yes,No,No,Yes,Yes,2,51,Yes
CUST_001826,51,Male,USA,8,86.42,757.7,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,1,33,Yes
CUST_001827,28,Male,USA,2,69.71,132.04,Two year,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,54,Yes
CUST_001828,66,Male,USA,7,110.88,805.26,Month-to-month,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No,No,No,1,3,Yes
CUST_001829,43,Female,Australia,43,55.63,2445.45,Two year,Credit card,Yes,No,DSL,No,No internet service,No,No internet service,No,No,1,52,No
CUST_001830,45,Other,USA,7,37.63,278.15,Month-to-month,Credit card,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,0,19,Yes
CUST_001831,55,Female,Canada,25,104.98,2595.06,One year,Electronic check,Yes,Yes,No,No,No,Yes,No,No,Yes,1,44,Yes
CUST_001832,48,Female,Germany,18,80.11,1367.96,One year,Credit card,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,1,8,Yes
CUST_001833,59,Male,USA,11,99.85,1109.53,Two year,Mailed check,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,3,12,Yes
CUST_001834,49,Female,UK,5,87.03,422.92,Month-to-month,Bank transfer,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,No,1,16,Yes
CUST_001835,35,Male,France,9,106.09,955.14,Month-to-month,Electronic check,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,3,23,Yes
CUST_001836,50,Female,Canada,17,52.21,992.2,Month-to-month,Mailed check,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No,0,21,Yes
CUST_001837,27,Male,USA,8,60.28,457.51,Two year,Electronic check,Yes,Yes,DSL,No,No,No,No,No,No internet service,2,8,Yes
CUST_001838,46,Male,USA,4,60.02,219.27,Month-to-month,Electronic check,Yes,No,DSL,Yes,No internet service,No,No,No,No,2,70,Yes
CUST_001839,44,Female,USA,2,60.36,139.71,Two year,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,2,86,Yes
CUST_001840,41,Female,USA,42,25.82,1347.19,Month-to-month,Electronic check,Yes,No,No,No internet service,No,No,Yes,Yes,No,4,8,Yes
CUST_001841,43,Other,Germany,11,69.09,650.76,Month-to-month,Credit card,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,2,14,Yes
CUST_001842,18,Other,Canada,19,84.78,1719.95,Month-to-month,Credit card,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,2,48,Yes
CUST_001843,36,Other,USA,13,47.99,593.93,One year,Credit card,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,0,45,No
CUST_001844,46,Female,France,41,42.16,1722.39,Two year,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,No,No,1,109,Yes
CUST_001845,47,Female,Germany,15,61.6,792.8,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,3,88,Yes
CUST_001846,29,Male,USA,13,84.61,1288.02,Two year,Mailed check,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,0,62,Yes
CUST_001847,63,Other,USA,51,38.11,1965.75,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,3,26,Yes
CUST_001848,32,Male,France,25,118.75,3034.63,One year,Electronic check,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,2,12,Yes
CUST_001849,59,Male,Canada,2,32.52,0.0,One year,Bank transfer,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,4,22,Yes
CUST_001850,51,Male,Germany,3,50.73,87.97,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,1,44,Yes
CUST_001851,35,Male,USA,30,93.35,2841.81,Month-to-month,Credit card,No,Yes,DSL,No,Yes,No,No,No,No,0,3,Yes
CUST_001852,71,Other,USA,36,89.19,3194.68,Month-to-month,Bank transfer,No,Yes,No,No,Yes,No,No,Yes,No,2,36,Yes
CUST_001853,27,Male,USA,15,87.0,1349.66,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,2,67,Yes
CUST_001854,58,Female,Germany,16,47.86,976.11,Two year,Bank transfer,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,2,7,No
CUST_001855,60,Female,France,19,52.61,1050.02,Two year,Electronic check,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,2,50,No
CUST_001856,34,Female,USA,11,43.59,434.61,One year,Electronic check,Yes,No,DSL,No,No,No,Yes,No,No internet service,1,66,Yes
CUST_001857,65,Other,France,22,57.0,1188.76,One year,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,0,2,No
CUST_001858,41,Male,Germany,2,74.57,72.6,Month-to-month,Credit card,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,1,95,Yes
CUST_001859,49,Other,Germany,65,43.47,2782.67,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,0,20,Yes
CUST_001860,48,Male,Australia,27,21.3,536.43,Two year,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,0,18,No
CUST_001861,42,Other,USA,19,94.23,1802.27,One year,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,2,27,Yes
CUST_001862,57,Other,Canada,7,60.5,476.3,One year,Electronic check,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,1,7,Yes
CUST_001863,56,Male,USA,3,83.7,294.65,Two year,Electronic check,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,1,32,Yes
CUST_001864,18,Other,USA,10,57.27,585.93,Month-to-month,Bank transfer,Yes,No,No,No,No internet service,No,No,Yes,No,2,49,Yes
CUST_001865,64,Male,Canada,21,78.57,1670.08,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,11,Yes
CUST_001866,20,Female,Canada,20,118.75,2628.57,Two year,Bank transfer,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,1,8,Yes
CUST_001867,60,Female,UK,9,36.42,255.52,Month-to-month,Electronic check,No,No,DSL,No,Yes,No,No,No,Yes,0,73,Yes
CUST_001868,61,Female,Germany,19,45.55,861.8,Two year,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,4,18,Yes
CUST_001869,28,Other,France,33,42.48,1223.36,Month-to-month,Bank transfer,No,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,0,29,Yes
CUST_001870,38,Female,France,1,117.6,79.31,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,2,57,Yes
CUST_001871,28,Male,USA,11,64.55,620.15,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,No,No internet service,3,37,Yes
CUST_001872,41,Female,France,28,87.19,2368.25,One year,Electronic check,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,1,11,Yes
CUST_001873,40,Female,UK,15,18.25,155.17,One year,Bank transfer,Yes,No,DSL,Yes,No,No,Yes,No,No internet service,2,0,Yes
CUST_001874,56,Other,UK,21,74.36,1426.38,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1,18,Yes
CUST_001875,64,Male,UK,14,55.98,795.95,Month-to-month,Electronic check,Yes,No,DSL,No,No internet service,No,No,No,Yes,2,8,Yes
CUST_001876,65,Other,UK,72,99.72,7250.53,Month-to-month,Bank transfer,Yes,No,DSL,No,No,Yes,No,Yes,Yes,3,16,Yes
CUST_001877,36,Other,Canada,1,81.47,4.32,Month-to-month,Bank transfer,Yes,Yes,No,No,Yes,No,No internet service,No,No,3,18,Yes
CUST_001878,41,Male,UK,13,54.51,505.82,Month-to-month,Mailed check,No,Yes,No,No,No,No,No,No internet service,Yes,2,60,Yes
CUST_001879,19,Other,Australia,1,104.5,115.6,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,2,43,Yes
CUST_001880,32,Male,USA,3,106.79,367.32,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,No,No,No,No,0,6,Yes
CUST_001881,59,Female,France,9,102.64,991.15,Month-to-month,Bank transfer,Yes,No,No,No,No,Yes,No,No,Yes,2,11,Yes
CUST_001882,69,Male,France,3,84.06,150.06,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,No,No,0,26,Yes
CUST_001883,26,Male,Germany,66,58.07,3771.89,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,1,25,Yes
CUST_001884,36,Male,Germany,58,70.8,3995.52,Month-to-month,Mailed check,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,0,23,Yes
CUST_001885,44,Other,Germany,8,54.58,362.73,Month-to-month,Credit card,Yes,Yes,DSL,No,No,No,No,No internet service,No,2,91,Yes
CUST_001886,49,Male,Canada,20,70.53,1331.68,Two year,Electronic check,No,No phone service,Fiber optic,No,No,No,No internet service,No,No,3,35,Yes
CUST_001887,32,Male,France,15,50.13,701.04,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,2,3,Yes
CUST_001888,51,Male,USA,33,60.76,1979.87,One year,Bank transfer,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,0,84,No
CUST_001889,37,Female,France,19,118.59,2264.65,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,1,18,Yes
CUST_001890,44,Male,UK,1,72.77,0.0,Two year,Mailed check,Yes,Yes,No,No,No,No,No internet service,No,No,1,26,Yes
